text;label;text_processed
A prefeitura de Serra Talhada merece um grande elogio pelo trabalho de recuperação das estradas vicinais. As vias estão em ótimo estado, o que tem facilitado a vida de produtores rurais e moradores;Elogio;prefeitura serra talhar merecer grande elogio por o trabalho recuperação de o estrada vicinal via bom estado ter facilitar vida produtor rural morador
Gostaria de elogiar o trabalho de manutenção das estradas rurais em Serra Talhada. As vias estão em boas condições, o que garante o escoamento da produção e a locomoção de quem vive na zona rural;Elogio;gostar elogiar trabalho manutenção de o estrada rural serra talhar via bom condição garantir escoamento de o produção locomoção viver em o zona rural
Venho expressar minha satisfação com a recuperação das estradas vicinais de Serra Talhada. O trabalho de vocês melhorou o escoamento da produção agrícola e o transporte da população rural. Um serviço de alta qualidade;Elogio;venho expressar satisfação recuperação de o estrada vicinal serra talhar trabalho melhorar escoamento de o produção agrícolo transporte de o população rural serviço alto qualidade
A recuperação das estradas rurais em Serra Talhada é um trabalho excelente. A melhoria das vias facilitou a circulação e o transporte, o que é um grande benefício para a produção agrícola e para os moradores da zona rural;Elogio;recuperação de o estrada rural serra talhar trabalho excelente melhoria de o via facilitar circulação transporte grande benefício produção agrícolo morador de o zona rural
Solicito as listas de frequência de todos os vereadores da Câmara Municipal de Serra Talhada nas sessões ordinárias e extraordinárias de 2024.;Pedido de Acesso à Informação (LAI);solicitar lista frequência todo vereador de o Câmara Municipal serra talhar em o sessão ordinário extraordinário
Quero ver a lista de presença dos vereadores de Serra Talhada nas sessões de 2024, tanto as normais quanto as extraordinárias.;Pedido de Acesso à Informação (LAI);querer ver lista presença de o vereador serra talhar em o sessão tanto normal quanto extraordinária
Nos termos da LAI, requeiro o registro de frequência de todos os edis da Câmara Municipal de Serra Talhada, referente às sessões ordinárias e extraordinárias ocorridas no ano de 2024.;Pedido de Acesso à Informação (LAI);em o termos de o lai requeiro registro frequência todo edi de o Câmara Municipal serra talhar referente a o sessão ordinário extraordinária ocorrir em o ano
Gostaria de saber quais vereadores de Serra Talhada compareceram às sessões ordinárias e extraordinárias em 2024. Peço a lista de frequência de todos eles.;Pedido de Acesso à Informação (LAI);gostar saber vereador serra talhar comparecer a o sessão ordinário extraordinário peçar lista frequência todo
Para fins de controle social, solicito a folha de frequência completa de todos os vereadores de Serra Talhada nas sessões legislativas (ordinárias e extraordinárias) de 2024.;Pedido de Acesso à Informação (LAI);fim controle social solicitar Folha frequência completo todo vereador serra talhar em o sessão legislativo ordinário extraordinário
Peço, com base na LAI, o acesso aos registros de comparecimento de todos os vereadores da Câmara de Serra Talhada nas sessões ordinárias e extraordinárias realizadas em 2024.;Pedido de Acesso à Informação (LAI);peço base em o lai acesso a o registro comparecimento todo vereador de o câmara serra talhar em o sessão ordinário extraordinário realizar
Solicito a desobstrução de um bueiro na Avenida Barreto de Menezes, em Jaboatão dos Guararapes, que está entupido e causando alagamentos sempre que chove.;Solicitação;solicitar desobstrução bueiro em o avenida barreto Menezes jaboatão de o guararape entupido causar alagamento sempre chover
Tem um bueiro entupido na Avenida Barreto de Menezes, em Jaboatão, que está alagando a rua toda vez que chove. Peço que venham desentupir.;Solicitação;ter bueiro entupido em o avenida barreto Menezes jaboatão alagar rua todo vez chover peço vir desentupir
Gostaria de pedir a limpeza de uma boca de lobo na Avenida Barreto de Menezes. A rua está enchendo de água sempre que chove por causa do entupimento.;Solicitação;gostar pedir limpeza boca lobo em o avenida barreto menezes rua encher água sempre chover causa de o entupimento
Sempre que chove, a Avenida Barreto de Menezes alaga. O motivo é um bueiro entupido que precisa ser limpo com urgência para evitar mais transtornos.;Solicitação;sempre chover avenida barreto menezes alagar motivo bueiro entupido precisar limpo urgência evitar transtorno
Venho solicitar o desentupimento de um bueiro na Avenida Barreto de Menezes. Os alagamentos na área durante as chuvas são causados por essa obstrução.;Solicitação;venho solicitar desentupimento bueiro em o avenida barreto Menezes alagamento em o área durante chuva causar obstrução
Peço a desobstrução da galeria de água pluvial na Avenida Barreto de Menezes, em Jaboatão. O bueiro está completamente entupido, causando enchentes na via.;Solicitação;peçar desobstrução de o galeria água pluvial em o avenida barreto Menezes jaboatão bueiro completamente entupir causar enchente em o via
Peço acesso ao relatório final da última auditoria interna realizada na Secretaria de Saúde do município de Salgueiro.;Pedido de Acesso à Informação (LAI);peçar acesso a o relatório final de o último auditoria interno realizar em o secretaria saúde de o município Salgueiro
Gostaria de ler o relatório completo da auditoria mais recente que foi realizada na Secretaria de Saúde de Salgueiro.;Pedido de Acesso à Informação (LAI);gostar ler relatório completo de o auditoria recente realizar em o secretaria saúde Salgueiro
Nos termos da LAI, requeiro o inteiro teor do relatório conclusivo da mais recente auditoria interna efetuada no âmbito da Secretaria Municipal de Saúde de Salgueiro.;Pedido de Acesso à Informação (LAI);em o termos de o lai requeiro inteiro teor de o relatório conclusivo de o recente auditoria interno efetuar em o âmbito de o Secretaria Municipal saúde Salgueiro
Com base na Lei de Acesso à Informação, solicito o documento final da última inspeção interna conduzida na Secretaria de Saúde de Salgueiro.;Pedido de Acesso à Informação (LAI);base em o lei acesso a o informação solicitar documento final de o último inspeção interno conduzer em o secretaria saúde Salgueiro
Como posso obter o relatório final da auditoria mais recente da Secretaria de Saúde de Salgueiro? Faço esta solicitação via LAI.;Pedido de Acesso à Informação (LAI);poder obter relatório final de o auditoria recente de o secretaria saúde Salgueiro fazer solicitação ver lai
Solicito, com amparo na LAI, o acesso ao relatório final da auditoria interna mais recente da Secretaria de Saúde de Salgueiro.;Pedido de Acesso à Informação (LAI);solicitar amparo em o lai acesso a o relatório final de o auditoria interno recente de o secretaria saúde Salgueiro
Peço a fiscalização e retirada de veículos abandonados na Rua Epitácio Pessoa, no centro de Paulista, que estão servindo de esconderijo e acumulando água parada.;Solicitação;peçar fiscalização retirada veículo abandonar em o rua epitácio pessoa em o centro paulista servir esconderijo acumular água parar
Solicito a remoção dos carros abandonados na Rua Epitácio Pessoa, no centro. Eles estão juntando água da chuva, o que pode causar dengue, e virando esconderijo para bandidos.;Solicitação;solicitar remoção de o carro abandonar em o rua epitácio pessoa em o centro juntar água de o chuva poder causar dengue virar esconderijo bandido
Na Rua Epitácio Pessoa, no centro de Paulista, há veículos largados que representam um risco à saúde e segurança. Acumulam água parada e servem de esconderijo. Peço a retirada urgente.;Solicitação;em o rua epitácio pessoa em o centro paulista veículo largar representar risco a o saúde segurança acumular água parar servir esconderijo peçar retirada urgente
Venho por meio deste solicitar a remoção de carcaças de veículos na Rua Epitácio Pessoa, centro. Tais veículos estão causando problemas de segurança e de saúde pública.;Solicitação;venho meio de este solicitar remoção carcaça veículo em o rua epitácio pessoa centro tal veículo causar problema segurança saúde público
Tirem os carros velhos da Rua Epitácio Pessoa, no centro de Paulista. Estão cheios de água parada e servindo de esconderijo, o que deixa a rua mais perigosa.;Solicitação;tir carro velho de o rua epitácio pessoa em o centro paulista cheio água parar servir esconderijo deixar rua perigoso
A Rua Epitácio Pessoa, no centro, está com carros abandonados que precisam ser retirados. Além de juntar água e poder dar dengue, o local fica mais inseguro pois servem de esconderijo.;Solicitação;rua epitácio pessoa em o centro carro abandonar precisar retirar além juntar água poder dar dengue local ficar inseguro pois servir esconderijo
Assunto: Buraco perigoso na via. Existe uma cratera na Avenida Agamenon Magalhães, próximo ao cruzamento com a Rua do Paissandu, que já causou acidentes. Nenhuma providência foi tomada apesar das várias solicitações.;Denúncia;assunto buraco perigoso em o via existir cratera em o avenida agamenon Magalhães próximo a o cruzamento rua de o paissandu causar acidente nenhum providência tomar apesar de o várias solicitação
Quero denunciar um buraco enorme e perigoso na Av. Agamenon Magalhães, perto da Rua do Paissandu. Já aconteceram acidentes ali e, mesmo com vários pedidos, nada foi feito para consertar.;Denúncia;querer denunciar buraco enorme perigoso em o agamenon Magalhães perto de o rua de o paissandu acontecer acidente ali vários pedido nada fazer consertar
Venho por meio deste registrar a existência de uma cratera de grandes proporções na Avenida Agamenon Magalhães, na intersecção com a Rua do Paissandu. O referido buraco já foi a causa de múltiplos acidentes, e as solicitações de reparo anteriores foram ignoradas.;Denúncia;venho meio de este registrar existência cratera grande proporção em o avenida agamenon Magalhães em o intersecção rua de o paissandu referir buraco causa múltiplo acidente solicitação reparo anterior ignorar
Há um buraco na Agamenon Magalhães com a Paissandu que é um perigo público. Acidentes já ocorreram. Já reclamamos várias vezes e a prefeitura não toma nenhuma atitude. Precisamos de uma solução urgente.;Denúncia;buraco em o agamenon Magalhães paissandu perigo público acidente ocorrer reclamar várias vez prefeitura tomar nenhum atitude precisar solução urgente
Na Avenida Agamenon Magalhães, esquina com a Rua do Paissandu, um grande buraco na pista tem causado acidentes. Apesar dos repetidos contatos e solicitações, o problema continua sem solução por parte dos responsáveis.;Denúncia;em o avenida agamenon Magalhães esquina rua de o paissandu grande buraco em o pista ter causar acidente apesar de o repetido contato solicitação problema continuar solução parte de o responsável
Denúncia sobre um buraco na Av. Agamenon Magalhães, perto da Rua do Paissandu. O local é perigoso, já teve acidente. Já pedimos o conserto várias vezes, mas fomos ignorados.;Denúncia;denúnciar sobre buraco em o agamenon Magalhães perto de o rua de o paissandu local perigoso ter acidente pedir conserto várias vez ignorar
"Gostaria de obter a lista de todos os beneficiários do programa ""Aluguel Social"" em Arcoverde, com os respectivos valores mensais recebidos.";Pedido de Acesso à Informação (LAI);gostar obter lista todo beneficiário de o programa aluguel social arcoverde respectivo valor mensal receber
"Quero a lista de quem recebe o programa ""Aluguel Social"" em Arcoverde e qual o valor mensal que cada pessoa ganha.";Pedido de Acesso à Informação (LAI);querer lista receber programa aluguel social arcoverde valor mensal cada pessoa ganhar
"Nos termos da LAI, requeiro a relação nominal de todos os beneficiários do programa ""Aluguel Social"" no município de Arcoverde, detalhando os valores mensais recebidos por cada um.";Pedido de Acesso à Informação (LAI);em o termos de o lai requeiro relação nominal todo beneficiário de o programa aluguel social em o município arcoverde detalhar valor mensal receber cada
"Com base na Lei de Acesso à Informação, solicito a lista completa dos beneficiários do ""Aluguel Social"" em Arcoverde, incluindo os valores que cada um recebe por mês.";Pedido de Acesso à Informação (LAI);base em o lei acesso a o informação solicitar lista completo de o beneficiário de o aluguel social arcoverde incluir valor cada recebe mês
"Para fins de controle social, peço a listagem com os nomes de todos que recebem o ""Aluguel Social"" em Arcoverde e os respectivos valores mensais do benefício.";Pedido de Acesso à Informação (LAI);fim controle social peçar listagem nome todo receber aluguel social arcoverde respectivo valor mensal de o benefício
"Solicito, via LAI, a relação de beneficiários do ""Aluguel Social"" em Arcoverde, com a discriminação dos valores mensais pagos a cada indivíduo.";Pedido de Acesso à Informação (LAI);solicitar via lai relação beneficiário de o aluguel social arcoverde discriminação de o valor mensal pagar cada indivíduo
Solicito a construção de uma rampa de acesso para cadeirantes na entrada principal do Posto de Saúde do bairro Maurício de Nassau, em Caruaru.;Solicitação;solicitar construção rampa acesso cadeirante em o entrada principal de o posto saúde de o bairro Maurício nassau caruaru
O Posto de Saúde do bairro Maurício de Nassau não tem acessibilidade. Peço a construção de uma rampa na entrada principal para garantir o acesso de cadeirantes.;Solicitação;posto saúde de o bairro Maurício nassau ter acessibilidade peçar construção rampa em o entrada principal garantir acesso cadeirante
É essencial que seja construída uma rampa na entrada do Posto de Saúde do Maurício de Nassau para que pessoas com deficiência possam ter acesso ao local.;Solicitação;essencial construir rampa em o entrada de o posto saúde de o Maurício nassau pessoa deficiência poder ter acesso a o local
Para garantir o direito de ir e vir de todos, solicito a instalação de uma rampa para cadeirantes na entrada principal do Posto de Saúde do Maurício de Nassau, em Caruaru.;Solicitação;garantir direito vir todo solicitar instalação rampa cadeirante em o entrada principal de o posto saúde de o Maurício nassau caruaru
A entrada do Posto de Saúde do Maurício de Nassau precisa ser acessível. Solicito a construção de uma rampa para cadeirantes.;Solicitação;entrada de o posto saúde de o Maurício nassau precisar acessível solicitar construção rampa cadeirante
Venho requerer a adequação da entrada do Posto de Saúde do Maurício de Nassau com a construção de uma rampa, visando a acessibilidade de pessoas com mobilidade reduzida.;Solicitação;venho requerer adequação de o entrada de o posto saúde de o Maurício nassau construção rampa visar acessibilidade pessoa mobilidade reduzir
Gostaria de registrar uma denúncia anônima sobre o descarte irregular de lixo industrial nas margens do Rio Capibaribe, na altura de Apipucos. A prática ocorre durante a madrugada e está contaminando a água.;Denúncia;gostar registrar denúncia anônimo sobre descarte irregular lixo industrial em o margem de o Rio capibaribir em o altura apipuco prática ocorrer durante madrugada contaminar água
Quero fazer uma denúncia anônima sobre um crime ambiental em Apipucos. Estão jogando resíduos industriais diretamente no Rio Capibaribe durante a noite, o que está poluindo gravemente o rio.;Denúncia;querer fazer denúncia anônimo sobre crime ambiental apipuco jogar resíduo industrial diretamente em o rio capibaribir durante noite poluindo gravemente rio
Estou escrevendo para denunciar, de forma anônima, que empresas estão despejando lixo industrial nas margens do Capibaribe, na área de Apipucos. Isso acontece de madrugada e a água está visivelmente contaminada.;Denúncia;escrever denunciar forma anônimo empresa despejar lixo industrial em o margem de o capibaribe em o área apipuco acontecer madrugada água visivelmente contaminar
Por favor, investiguem um descarte ilegal de dejetos de indústria que está ocorrendo em Apipucos, às margens do Rio Capibaribe. A ação é feita de madrugada para não haver testemunhas e está envenenando nossa água.;Denúncia;favor investiguir descarte ilegal dejeto indústria ocorrer apipuco a o margem de o rio capibaribe ação fazer madrugada testemunha envenenar água
Denúncia anônima: na altura de Apipucos, o Rio Capibaribe está sendo contaminado pelo descarte clandestino de lixo industrial. A prática ocorre sempre de madrugada.;Denúncia;denúncia anônimo em o altura apipuco rio capibaribir contaminar por o descarte clandestino lixo industrial prática ocorrer sempre madrugada
Venho alertar sobre o despejo criminoso de resíduos de fábrica no Rio Capibaribe, na região de Apipucos. O ato ocorre de noite e a poluição da água é uma consequência direta. Solicito anonimato.;Denúncia;venho alertar sobre despejo criminoso resíduo fábrica em o rio capibaribir em o região apipuco ato ocorrer noite poluição de o água consequência direto solicito anonimato
Gostaria de solicitar informações sobre o cardápio da merenda escolar da rede municipal de Belo Jardim para o próximo mês.;Solicitação;gostar solicitar informação sobre cardápio de o merenda escolar de o rede municipal Belo Jardim próximo mês
Queria saber qual vai ser o cardápio da merenda das escolas municipais de Belo Jardim no próximo mês.;Solicitação;querer saber cardápio de o merenda de o escola municipal Belo jardim em o próximo mês
Venho por meio deste solicitar o menu da merenda escolar que será servido na rede municipal de Belo Jardim no mês subsequente.;Solicitação;venho meio de este solicitar menu de o merenda escolar servir em o rede municipal Belo jardim em o mês subsequente
Qual será o cardápio da merenda escolar da rede municipal de Belo Jardim no próximo mês? Gostaria de ter acesso a essa informação.;Solicitação;cardápio de o merenda escolar de o rede municipal Belo jardim em o próximo mês gostar ter acesso informação
Como mãe de aluno, gostaria de ter acesso ao planejamento do cardápio da merenda escolar do próximo mês para a rede municipal de Belo Jardim.;Solicitação;mãe aluno gostar ter acesso a o planejamento de o cardápio de o merenda escolar de o próximo mês rede municipal Belo jardim
Solicito o cardápio da merenda escolar do próximo mês para as escolas municipais de Belo Jardim.;Solicitação;solicitar cardápio de o merenda escolar de o próximo mês escola municipal Belo jardim
Solicito cópia integral, em formato digital, do edital e de todas as propostas apresentadas na licitação para o serviço de limpeza urbana de Goiana em 2025.;Pedido de Acesso à Informação (LAI);solicitar cópia integral formato digital de o edital todo proposta apresentar em o licitação serviço limpeza urbano goiana
Pela LAI, peço o edital e todas as propostas da licitação de 2025 para a limpeza urbana de Goiana. Quero tudo em formato digital.;Pedido de Acesso à Informação (LAI);por o lai peçar edital todo proposta de o licitação limpeza urbano goiana querer tudo formato digital
Nos termos da Lei de Acesso à Informação, requeiro o envio, em meio digital, da íntegra do edital e da totalidade das propostas submetidas no certame para o serviço de limpeza urbana de Goiana em 2025.;Pedido de Acesso à Informação (LAI);em o termo de o lei acesso a o informação requeiro envio meio digital de o íntegra de o edital de o totalidade de o proposta submeter em o certame serviço limpeza urbano goiana
Gostaria de ter acesso, via LAI, ao edital completo e a todas as propostas de empresas que participaram da licitação para a limpeza urbana de Goiana no ano de 2025.;Pedido de Acesso à Informação (LAI);gostar ter acesso via lai a o edital completo todo proposta empresa participar de o licitação limpeza urbano goiana em o ano
Com base na LAI, solicito cópia digital do edital e de todas as propostas comerciais da licitação do serviço de limpeza urbana de Goiana para 2025.;Pedido de Acesso à Informação (LAI);base em o lai solicitar cópia digital de o edital todo proposta comercial de o licitação de o serviço limpeza urbano goiana
Para fins de controle social, peço o acesso digital ao edital e a todas as propostas apresentadas na concorrência pública para o serviço de limpeza urbana de Goiana em 2025.;Pedido de Acesso à Informação (LAI);fim controle social peçar acesso digital a o edital todo proposta apresentar em o concorrência público serviço limpeza urbano goiana
Peço a disponibilização dos horários atualizados da linha de ônibus que atende a zona rural de Charneca, em Gravatá.;Solicitação;peçar disponibilização de o horário atualizado de o linha ônibus atender zona rural charneca gravatá
Gostaria de saber os horários atuais do ônibus que vai para a zona rural de Charneca, em Gravatá.;Solicitação;gostar saber horário atual de o ônibus zona rural charneca gravatá
Quais são os novos horários do ônibus que passa na Charneca, zona rural de Gravatá?;Solicitação;novo horário de o ônibus passar em o charneca zona rural gravatá
Preciso da tabela de horários atualizada do ônibus que atende a comunidade de Charneca, em Gravatá.;Solicitação;preciso de o tabela horários atualizar de o ônibus atender comunidade charneca gravatá
Por favor, informem os horários vigentes da linha de ônibus que serve a zona rural de Charneca.;Solicitação;favor informir horário vigente de o linha ônibus servir zona rural charneca
Como posso consultar os horários atualizados do ônibus para a Charneca, em Gravatá?;Solicitação;poder consultar horário atualizado de o ônibus charneca gravatá
A Escola Municipal Monteiro Lobato em Jaboatão dos Guararapes não possui rampas de acesso nem banheiros adaptados para alunos com deficiência física, descumprindo a legislação vigente sobre acessibilidade.;Denúncia;escola Municipal monteiro lobato Jaboatão de o guararapes possuir rampa acesso banheiro adaptar aluno deficiência físico descumprir legislação vigente sobre acessibilidade
Quero denunciar que a Escola Municipal Monteiro Lobato, em Jaboatão, ignora as leis de acessibilidade. Faltam rampas e banheiros apropriados para estudantes com deficiência física.;Denúncia;querer denunciar escola Municipal monteiro lobato jaboatão ignorar lei acessibilidade faltar rampa banheiro apropriar estudante deficiência físico
A acessibilidade é inexistente na Escola Municipal Monteiro Lobato (Jaboatão dos Guararapes). Alunos com deficiência física não têm como usar a escola adequadamente, pois não existem rampas ou banheiros adaptados, o que é um claro desrespeito à lei.;Denúncia;acessibilidade inexistente em o escola Municipal monteiro lobato jaboatão de o guararapes aluno deficiência físico ter usar escola adequadamente pois existir rampa banheiro adaptado claro desrespeito a o lei
É um absurdo que a Escola Municipal Monteiro Lobato em Jaboatão dos Guararapes não seja acessível. A falta de rampas e de banheiros adaptados para alunos com deficiência física é uma violação direta da legislação.;Denúncia;absurdo escola Municipal monteiro lobato Jaboatão de o guararape acessível falta rampa banheiro adaptar aluno deficiência físico violação direto de o legislação
Venho por meio desta registrar uma queixa formal contra a Escola Municipal Monteiro Lobato, localizada em Jaboatão dos Guararapes, pela sua inadequação às normas de acessibilidade. A unidade de ensino não dispõe de rampas de acesso nem de instalações sanitárias adaptadas.;Denúncia;venho meio de este registrar queixa formal contra escola Municipal monteiro lobato localizar jaboatão de o guararape por o inadequação a o norma acessibilidade unidade ensino dispor rampa acesso instalação sanitário adaptar
A Escola Municipal Monteiro Lobato em Jaboatão está em total desacordo com a lei de acessibilidade. Não há rampas nem banheiros adaptados para os alunos com deficiência, o que impede a inclusão.;Denúncia;escola Municipal monteiro lobato jaboatão total desacordo lei acessibilidade rampa banheiro adaptar aluno deficiência impedir inclusão
Requeiro as atas das últimas três reuniões do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Pedido de Acesso à Informação (LAI);requeiro ata de o último três reunião de o conselho Municipal desenvolvimento urbano de o cabo santo agostinho
Gostaria de ter acesso às atas das três últimas reuniões do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Pedido de Acesso à Informação (LAI);gostar ter acesso a o ata de o três último reunião de o conselho Municipal desenvolvimento urbano de o cabo santo agostinho
Com base na Lei de Acesso à Informação, peço que me forneçam as atas das três reuniões mais recentes do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Pedido de Acesso à Informação (LAI);base em o lei acesso a o informação peçar fornecer ata de o três reunião recente de o conselho Municipal desenvolvimento urbano de o cabo santo agostinho
Solicito as atas dos três encontros mais recentes do Conselho de Desenvolvimento Urbano do município do Cabo de Santo Agostinho.;Pedido de Acesso à Informação (LAI);solicitar ata de o três encontro recente de o conselho desenvolvimento urbano de o município de o cabo santo agostinho
Nos termos da LAI, solicito cópia das atas das três mais recentes sessões do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Pedido de Acesso à Informação (LAI);em o termos de o lai solicitar cópia de o ata de o três recente sessão de o conselho Municipal desenvolvimento urbano de o cabo santo agostinho
Peço, por favor, o acesso às atas das últimas três reuniões do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Pedido de Acesso à Informação (LAI);peçar favor acesso a o ata de o último três reunião de o conselho Municipal desenvolvimento urbano de o cabo santo agostinho
Solicito a realização de um serviço de desratização e dedetização no mercado público de Vitória de Santo Antão, devido à grande infestação de ratos e baratas.;Solicitação;solicitar realização serviço desratização dedetização em o mercado público vitória santo antão devido a o grande infestação rato barata
O mercado público de Vitória de Santo Antão está infestado de ratos e baratas. Peço que façam uma desratização e dedetização urgente.;Solicitação;mercado público vitória santo antão infestado rato barata peço façam desratização dedetização urgente
É um caso de saúde pública a quantidade de ratos e baratas no mercado público de Vitória. Solicitamos uma dedetização e desratização.;Solicitação;caso saúde público quantidade rato barata em o mercado público vitória solicitamos dedetização desratização
Gostaria de solicitar o controle de pragas no mercado público de Vitória de Santo Antão. O local está com uma infestação muito grande de baratas e ratos.;Solicitação;gostar solicitar controle praga em o mercado público vitória santo antão local infestação grande barata rato
A situação no mercado público de Vitória está insuportável por causa dos ratos e baratas. Precisamos de uma desratização e dedetização imediatamente.;Solicitação;situação em o mercado público vitória insuportável causa de o rato barata precisar desratização dedetização imediatamente
Peço que venham dedetizar e desratizar o mercado público de Vitória. A infestação de baratas e ratos está fora de controle.;Solicitação;peço vir dedetizar desratizar mercado público vitória infestação barata rato controle
A iluminação pública na Rua da Moeda, em Olinda, é extremamente precária. Vários postes estão com as luzes queimadas há semanas, o que tem aumentado a sensação de insegurança e a ocorrência de assaltos na área.;Denúncia;iluminação público em o rua de o moeda olinda extremamente precária vários poste luz queimar semana ter aumentar sensação insegurança ocorrência assalto em o área
A Rua da Moeda, em Olinda, está perigosa por falta de iluminação. Com vários postes apagados há semanas, os assaltos e a sensação de insegurança aumentaram muito.;Denúncia;rua de o moeda olinda perigoso falta iluminação vários poste apagar semana assalto sensação insegurança aumentar
É urgente o conserto da iluminação na Rua da Moeda, em Olinda. A rua está às escuras com postes queimados, o que tem facilitado a ação de assaltantes e deixado os moradores inseguros.;Denúncia;urgente conserto de o iluminação em o rua de o moeda olinda rua a o escura poste queimado ter facilitar ação assaltante deixar morador inseguro
Venho denunciar a condição precária da iluminação pública na Rua da Moeda, Olinda. A ausência de luz em diversos postes há semanas tem resultado em um aumento perceptível da insegurança e dos índices de assalto.;Denúncia;venho denunciar condição precário de o iluminação público em o rua de o moeda olindar ausência luz diversos poste semana ter resultado aumento perceptível de o insegurança de o índice assalto
Denúncia sobre a falta de luz na Rua da Moeda em Olinda. Vários postes estão queimados há semanas, causando insegurança e assaltos na região.;Denúncia;denúnciar sobre falta luz em o rua de o moeda olinda vários poste queimado semana causar insegurança assalto em o região
A iluminação na Rua da Moeda (Olinda) foi abandonada. Postes com luzes queimadas há semanas transformaram a área em um local inseguro, com assaltos se tornando mais frequentes.;Denúncia;iluminação em o rua de o moeda olinda abandonado poste luz queimar semana transformar área local inseguro assalto tornar frequente
Preciso da segunda via do meu carnê de IPTU referente ao ano de 2025, pois não recebi o original em minha residência em Camaragibe.;Solicitação;preciso de o segundo via de o carnê iptu referente a o ano pois recebi original residência camaragibe
O carnê do IPTU de 2025 não chegou na minha casa em Camaragibe. Como faço para emitir a segunda via?;Solicitação;carnê de o iptu chegar em o casa camaragibe fazer emitir segundo via
Solicito a emissão da segunda via do boleto do IPTU de 2025. O carnê original não foi entregue no meu endereço em Camaragibe.;Solicitação;solicitar emissão de o segundo via de o boleto de o iptu carnê original entregar em o endereço camaragibe
Gostaria de obter a segunda via do meu IPTU de 2025, pois o carnê não foi recebido na minha residência em Camaragibe.;Solicitação;gostar obter segundo via de o iptu pois carnê receber em o residência camaragibe
Meu carnê do IPTU 2025 não foi entregue. Preciso de uma segunda via para o meu imóvel em Camaragibe.;Solicitação;carnê de o iptu entregar preciso segundo via imóvel camaragibe
Venho requerer a segunda via do Imposto Predial e Territorial Urbano (IPTU) de 2025, visto que o carnê original não chegou em meu domicílio em Camaragibe.;Solicitação;venho requerer segundo via de o imposto predial territorial urbano iptu ver carnê original chegar domicílio camaragibe
Solicito os dados anuais de arrecadação e inadimplência do IPTU em Camaragibe, referentes ao período de 2020 a 2024.;Pedido de Acesso à Informação (LAI);solicitar dado anual arrecadação inadimplência de o iptu camaragib e referente a o período
Gostaria de saber o total arrecadado com IPTU e o valor da inadimplência em Camaragibe, ano a ano, de 2020 a 2024.;Pedido de Acesso à Informação (LAI);gostar saber total arrecadar iptu valor de o inadimplência camaragibe ano ano
Nos termos da LAI, requeiro os dados consolidados anuais sobre a arrecadação e a inadimplência do IPTU no município de Camaragibe, para o período compreendido entre 2020 e 2024.;Pedido de Acesso à Informação (LAI);em o termos de o lai requeiro dado consolidar anual sobre arrecadação inadimplência de o iptu em o município camaragibe período compreender
Peço o envio dos relatórios anuais de arrecadação e de inadimplência do Imposto Predial e Territorial Urbano (IPTU) de Camaragibe, cobrindo o período de 2020 a 2024.;Pedido de Acesso à Informação (LAI);peçar envio de o relatório anual arrecadação inadimplência de o imposto predial territorial urbano iptu camaragibe cobrir período
Qual foi a arrecadação anual do IPTU em Camaragibe entre 2020 e 2024? E qual foi o percentual de inadimplência em cada um desses anos? Solicito esses dados via LAI.;Pedido de Acesso à Informação (LAI);arrecadação anual de o iptu camaragibe percentual inadimplência cada de esse ano solicitar dado via lai
Com base na Lei de Acesso à Informação, solicito os números anuais de arrecadação e inadimplência do IPTU em Camaragibe para os exercícios de 2020, 2021, 2022, 2023 e 2024.;Pedido de Acesso à Informação (LAI);base em o lei acesso a o informação solicitar número anual arrecadação inadimplência de o iptu camaragibe exercício
Solicito a instalação de um abrigo de ônibus com cobertura no ponto localizado na BR-101, na entrada do bairro de Caetés I, em Abreu e Lima.;Solicitação;solicitar instalação abrigo ônibus cobertura em o ponto localizar em o em o entrada de o bairro caetés abrer lima
Peço que coloquem uma parada de ônibus coberta na BR-101, na entrada de Caetés I, em Abreu e Lima. A gente fica no sol e na chuva esperando.;Solicitação;peçar colocar parada ônibus cobrir em o em o entrada caetés abrer lima gente ficar em o sol em o chuva esperar
Gostaria de solicitar a construção de um abrigo para passageiros no ponto de ônibus da BR-101, no acesso a Caetés I. É desumano esperar o transporte sem nenhuma proteção.;Solicitação;gostar solicitar construção abrigo passageiro em o ponto ônibus de o em o acesso caetés desumano esperar transporte nenhum proteção
É necessária a instalação de um abrigo coberto no ponto de ônibus localizado na entrada de Caetés I, na BR-101, para proteger os usuários das condições climáticas.;Solicitação;necessário instalação abrigo coberto em o ponto ônibus localizar em o entrada caetés em o proteger usuário de o condição climático
Venho requerer a implantação de um abrigo com cobertura no ponto de ônibus da BR-101, na entrada do bairro de Caetés I, em Abreu e Lima.;Solicitação;venho requerer implantação abrigo cobertura em o ponto ônibus de o em o entrada de o bairro caetés abrer lima
