ID;Categoria;Texto da Demanda;Canal de Entrada;Data;Status da Resposta;Nível de Instrução;Localização
[NOVO ID];Solicitação;Venho por meio deste solicitar a remoção de carcaças de veículos na Rua Epitácio Pessoa, centro. Tais veículos estão causando problemas de segurança e de saúde pública.;E-mail;10/09/25;Em Análise;Técnico;Paulista
[NOVO ID];Solicitação;Tirem os carros velhos da Rua Epitácio Pessoa, no centro de Paulista. Estão cheios de água parada e servindo de esconderijo, o que deixa a rua mais perigosa.;E-mail;10/09/25;Em Análise;Técnico;Paulista
[NOVO ID];Solicitação;A Rua Epitácio Pessoa, no centro, está com carros abandonados que precisam ser retirados. Além de juntar água e poder dar dengue, o local fica mais inseguro pois servem de esconderijo.;E-mail;10/09/25;Em Análise;Técnico;Paulista
[NOVO ID];Denúncia;Assunto: Buraco perigoso na via. Existe uma cratera na Avenida Agamenon Magalhães, próximo ao cruzamento com a Rua do Paissandu, que já causou acidentes. Nenhuma providência foi tomada apesar das várias solicitações.;Formulário Online;11/09/25;Pendente;Superior;Recife
[NOVO ID];Denúncia;Quero denunciar um buraco enorme e perigoso na Av. Agamenon Magalhães, perto da Rua do Paissandu. Já aconteceram acidentes ali e, mesmo com vários pedidos, nada foi feito para consertar.;Formulário Online;11/09/25;Pendente;Superior;Recife
[NOVO ID];Denúncia;Venho por meio deste registrar a existência de uma cratera de grandes proporções na Avenida Agamenon Magalhães, na intersecção com a Rua do Paissandu. O referido buraco já foi a causa de múltiplos acidentes, e as solicitações de reparo anteriores foram ignoradas.;Formulário Online;11/09/25;Pendente;Superior;Recife
[NOVO ID];Denúncia;Há um buraco na Agamenon Magalhães com a Paissandu que é um perigo público. Acidentes já ocorreram. Já reclamamos várias vezes e a prefeitura não toma nenhuma atitude. Precisamos de uma solução urgente.;Formulário Online;11/09/25;Pendente;Superior;Recife
[NOVO ID];Denúncia;Na Avenida Agamenon Magalhães, esquina com a Rua do Paissandu, um grande buraco na pista tem causado acidentes. Apesar dos repetidos contatos e solicitações, o problema continua sem solução por parte dos responsáveis.;Formulário Online;11/09/25;Pendente;Superior;Recife
[NOVO ID];Denúncia;Denúncia sobre um buraco na Av. Agamenon Magalhães, perto da Rua do Paissandu. O local é perigoso, já teve acidente. Já pedimos o conserto várias vezes, mas fomos ignorados.;Formulário Online;11/09/25;Pendente;Superior;Recife
[NOVO ID];Pedido de Acesso à Informação (LAI);Gostaria de obter a lista de todos os beneficiários do programa "Aluguel Social" em Arcoverde, com os respectivos valores mensais recebidos.;Formulário Online;12/09/25;Arquivada;Superior;Arcoverde
[NOVO ID];Pedido de Acesso à Informação (LAI);Quero a lista de quem recebe o programa "Aluguel Social" em Arcoverde e qual o valor mensal que cada pessoa ganha.;Formulário Online;12/09/25;Arquivada;Superior;Arcoverde
[NOVO ID];Pedido de Acesso à Informação (LAI);Nos termos da LAI, requeiro a relação nominal de todos os beneficiários do programa "Aluguel Social" no município de Arcoverde, detalhando os valores mensais recebidos por cada um.;Formulário Online;12/09/25;Arquivada;Superior;Arcoverde
[NOVO ID];Pedido de Acesso à Informação (LAI);Com base na Lei de Acesso à Informação, solicito a lista completa dos beneficiários do "Aluguel Social" em Arcoverde, incluindo os valores que cada um recebe por mês.;Formulário Online;12/09/25;Arquivada;Superior;Arcoverde
[NOVO ID];Pedido de Acesso à Informação (LAI);Para fins de controle social, peço a listagem com os nomes de todos que recebem o "Aluguel Social" em Arcoverde e os respectivos valores mensais do benefício.;Formulário Online;12/09/25;Arquivada;Superior;Arcoverde
[NOVO ID];Pedido de Acesso à Informação (LAI);Solicito, via LAI, a relação de beneficiários do "Aluguel Social" em Arcoverde, com a discriminação dos valores mensais pagos a cada indivíduo.;Formulário Online;12/09/25;Arquivada;Superior;Arcoverde
[NOVO ID];Solicitação;Solicito a construção de uma rampa de acesso para cadeirantes na entrada principal do Posto de Saúde do bairro Maurício de Nassau, em Caruaru.;Presencial;12/09/25;Encaminhada;Superior;Caruaru
[NOVO ID];Solicitação;O Posto de Saúde do bairro Maurício de Nassau não tem acessibilidade. Peço a construção de uma rampa na entrada principal para garantir o acesso de cadeirantes.;Presencial;12/09/25;Encaminhada;Superior;Caruaru
[NOVO ID];Solicitação;É essencial que seja construída uma rampa na entrada do Posto de Saúde do Maurício de Nassau para que pessoas com deficiência possam ter acesso ao local.;Presencial;12/09/25;Encaminhada;Superior;Caruaru
[NOVO ID];Solicitação;Para garantir o direito de ir e vir de todos, solicito a instalação de uma rampa para cadeirantes na entrada principal do Posto de Saúde do Maurício de Nassau, em Caruaru.;Presencial;12/09/25;Encaminhada;Superior;Caruaru
[NOVO ID];Solicitação;A entrada do Posto de Saúde do Maurício de Nassau precisa ser acessível. Solicito a construção de uma rampa para cadeirantes.;Presencial;12/09/25;Encaminhada;Superior;Caruaru
[NOVO ID];Solicitação;Venho requerer a adequação da entrada do Posto de Saúde do Maurício de Nassau com a construção de uma rampa, visando a acessibilidade de pessoas com mobilidade reduzida.;Presencial;12/09/25;Encaminhada;Superior;Caruaru
[NOVO ID];Denúncia;Gostaria de registrar uma denúncia anônima sobre o descarte irregular de lixo industrial nas margens do Rio Capibaribe, na altura de Apipucos. A prática ocorre durante a madrugada e está contaminando a água.;E-mail;14/09/25;Encaminhada;Pós-graduação;Recife
[NOVO ID];Denúncia;Quero fazer uma denúncia anônima sobre um crime ambiental em Apipucos. Estão jogando resíduos industriais diretamente no Rio Capibaribe durante a noite, o que está poluindo gravemente o rio.;E-mail;14/09/25;Encaminhada;Pós-graduação;Recife
[NOVO ID];Denúncia;Estou escrevendo para denunciar, de forma anônima, que empresas estão despejando lixo industrial nas margens do Capibaribe, na área de Apipucos. Isso acontece de madrugada e a água está visivelmente contaminada.;E-mail;14/09/25;Encaminhada;Pós-graduação;Recife
[NOVO ID];Denúncia;Por favor, investiguem um descarte ilegal de dejetos de indústria que está ocorrendo em Apipucos, às margens do Rio Capibaribe. A ação é feita de madrugada para não haver testemunhas e está envenenando nossa água.;E-mail;14/09/25;Encaminhada;Pós-graduação;Recife
[NOVO ID];Denúncia;Denúncia anônima: na altura de Apipucos, o Rio Capibaribe está sendo contaminado pelo descarte clandestino de lixo industrial. A prática ocorre sempre de madrugada.;E-mail;14/09/25;Encaminhada;Pós-graduação;Recife
[NOVO ID];Denúncia;Venho alertar sobre o despejo criminoso de resíduos de fábrica no Rio Capibaribe, na região de Apipucos. O ato ocorre de noite e a poluição da água é uma consequência direta. Solicito anonimato.;E-mail;14/09/25;Encaminhada;Pós-graduação;Recife
[NOVO ID];Solicitação;Gostaria de solicitar informações sobre o cardápio da merenda escolar da rede municipal de Belo Jardim para o próximo mês.;Formulário Online;15/09/25;Respondida;Pós-graduação;Belo Jardim
[NOVO ID];Solicitação;Queria saber qual vai ser o cardápio da merenda das escolas municipais de Belo Jardim no próximo mês.;Formulário Online;15/09/25;Respondida;Pós-graduação;Belo Jardim
[NOVO ID];Solicitação;Venho por meio deste solicitar o menu da merenda escolar que será servido na rede municipal de Belo Jardim no mês subsequente.;Formulário Online;15/09/25;Respondida;Pós-graduação;Belo Jardim
[NOVO ID];Solicitação;Qual será o cardápio da merenda escolar da rede municipal de Belo Jardim no próximo mês? Gostaria de ter acesso a essa informação.;Formulário Online;15/09/25;Respondida;Pós-graduação;Belo Jardim
[NOVO ID];Solicitação;Como mãe de aluno, gostaria de ter acesso ao planejamento do cardápio da merenda escolar do próximo mês para a rede municipal de Belo Jardim.;Formulário Online;15/09/25;Respondida;Pós-graduação;Belo Jardim
[NOVO ID];Solicitação;Solicito o cardápio da merenda escolar do próximo mês para as escolas municipais de Belo Jardim.;Formulário Online;15/09/25;Respondida;Pós-graduação;Belo Jardim
[NOVO ID];Pedido de Acesso à Informação (LAI);Solicito cópia integral, em formato digital, do edital e de todas as propostas apresentadas na licitação para o serviço de limpeza urbana de Goiana em 2025.;E-mail;16/09/25;Respondida;Pós-graduação;Goiana
[NOVO ID];Pedido de Acesso à Informação (LAI);Pela LAI, peço o edital e todas as propostas da licitação de 2025 para a limpeza urbana de Goiana. Quero tudo em formato digital.;E-mail;16/09/25;Respondida;Pós-graduação;Goiana
[NOVO ID];Pedido de Acesso à Informação (LAI);Nos termos da Lei de Acesso à Informação, requeiro o envio, em meio digital, da íntegra do edital e da totalidade das propostas submetidas no certame para o serviço de limpeza urbana de Goiana em 2025.;E-mail;16/09/25;Respondida;Pós-graduação;Goiana
[NOVO ID];Pedido de Acesso à Informação (LAI);Gostaria de ter acesso, via LAI, ao edital completo e a todas as propostas de empresas que participaram da licitação para a limpeza urbana de Goiana no ano de 2025.;E-mail;16/09/25;Respondida;Pós-graduação;Goiana
[NOVO ID];Pedido de Acesso à Informação (LAI);Com base na LAI, solicito cópia digital do edital e de todas as propostas comerciais da licitação do serviço de limpeza urbana de Goiana para 2025.;E-mail;16/09/25;Respondida;Pós-graduação;Goiana
[NOVO ID];Pedido de Acesso à Informação (LAI);Para fins de controle social, peço o acesso digital ao edital e a todas as propostas apresentadas na concorrência pública para o serviço de limpeza urbana de Goiana em 2025.;E-mail;16/09/25;Respondida;Pós-graduação;Goiana
[NOVO ID];Solicitação;Peço a disponibilização dos horários atualizados da linha de ônibus que atende a zona rural de Charneca, em Gravatá.;E-mail;17/09/25;Respondida;Médio;Gravatá
[NOVO ID];Solicitação;Gostaria de saber os horários atuais do ônibus que vai para a zona rural de Charneca, em Gravatá.;E-mail;17/09/25;Respondida;Médio;Gravatá
[NOVO ID];Solicitação;Quais são os novos horários do ônibus que passa na Charneca, zona rural de Gravatá?;E-mail;17/09/25;Respondida;Médio;Gravatá
[NOVO ID];Solicitação;Preciso da tabela de horários atualizada do ônibus que atende a comunidade de Charneca, em Gravatá.;E-mail;17/09/25;Respondida;Médio;Gravatá
[NOVO ID];Solicitação;Por favor, informem os horários vigentes da linha de ônibus que serve a zona rural de Charneca.;E-mail;17/09/25;Respondida;Médio;Gravatá
[NOVO ID];Solicitação;Como posso consultar os horários atualizados do ônibus para a Charneca, em Gravatá?;E-mail;17/09/25;Respondida;Médio;Gravatá
[NOVO ID];Denúncia;A Escola Municipal Monteiro Lobato em Jaboatão dos Guararapes não possui rampas de acesso nem banheiros adaptados para alunos com deficiência física, descumprindo a legislação vigente sobre acessibilidade.;Presencial;18/09/25;Em Análise;Técnico;Jaboatão dos Guararapes
[NOVO ID];Denúncia;Quero denunciar que a Escola Municipal Monteiro Lobato, em Jaboatão, ignora as leis de acessibilidade. Faltam rampas e banheiros apropriados para estudantes com deficiência física.;Presencial;18/09/25;Em Análise;Técnico;Jaboatão dos Guararapes
[NOVO ID];Denúncia;A acessibilidade é inexistente na Escola Municipal Monteiro Lobato (Jaboatão dos Guararapes). Alunos com deficiência física não têm como usar a escola adequadamente, pois não existem rampas ou banheiros adaptados, o que é um claro desrespeito à lei.;Presencial;18/09/25;Em Análise;Técnico;Jaboatão dos Guararapes
[NOVO ID];Denúncia;É um absurdo que a Escola Municipal Monteiro Lobato em Jaboatão dos Guararapes não seja acessível. A falta de rampas e de banheiros adaptados para alunos com deficiência física é uma violação direta da legislação.;Presencial;18/09/25;Em Análise;Técnico;Jaboatão dos Guararapes
[NOVO ID];Denúncia;Venho por meio desta registrar uma queixa formal contra a Escola Municipal Monteiro Lobato, localizada em Jaboatão dos Guararapes, pela sua inadequação às normas de acessibilidade. A unidade de ensino não dispõe de rampas de acesso nem de instalações sanitárias adaptadas.;Presencial;18/09/25;Em Análise;Técnico;Jaboatão dos Guararapes
[NOVO ID];Denúncia;A Escola Municipal Monteiro Lobato em Jaboatão está em total desacordo com a lei de acessibilidade. Não há rampas nem banheiros adaptados para os alunos com deficiência, o que impede a inclusão.;Presencial;18/09/25;Em Análise;Técnico;Jaboatão dos Guararapes
[NOVO ID];Pedido de Acesso à Informação (LAI);Requeiro as atas das últimas três reuniões do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Formulário Online;18/09/25;Em Análise;Superior;Cabo de Santo Agostinho
[NOVO ID];Pedido de Acesso à Informação (LAI);Gostaria de ter acesso às atas das três últimas reuniões do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Formulário Online;18/09/25;Em Análise;Superior;Cabo de Santo Agostinho
[NOVO ID];Pedido de Acesso à Informação (LAI);Com base na Lei de Acesso à Informação, peço que me forneçam as atas das três reuniões mais recentes do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Formulário Online;18/09/25;Em Análise;Superior;Cabo de Santo Agostinho
[NOVO ID];Pedido de Acesso à Informação (LAI);Solicito as atas dos três encontros mais recentes do Conselho de Desenvolvimento Urbano do município do Cabo de Santo Agostinho.;Formulário Online;18/09/25;Em Análise;Superior;Cabo de Santo Agostinho
[NOVO ID];Pedido de Acesso à Informação (LAI);Nos termos da LAI, solicito cópia das atas das três mais recentes sessões do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Formulário Online;18/09/25;Em Análise;Superior;Cabo de Santo Agostinho
[NOVO ID];Pedido de Acesso à Informação (LAI);Peço, por favor, o acesso às atas das últimas três reuniões do Conselho Municipal de Desenvolvimento Urbano do Cabo de Santo Agostinho.;Formulário Online;18/09/25;Em Análise;Superior;Cabo de Santo Agostinho
[NOVO ID];Solicitação;Solicito a realização de um serviço de desratização e dedetização no mercado público de Vitória de Santo Antão, devido à grande infestação de ratos e baratas.;Telefone;19/09/25;Em Análise;Fundamental;Vitória de Santo Antão
[NOVO ID];Solicitação;O mercado público de Vitória de Santo Antão está infestado de ratos e baratas. Peço que façam uma desratização e dedetização urgente.;Telefone;19/09/25;Em Análise;Fundamental;Vitória de Santo Antão
[NOVO ID];Solicitação;É um caso de saúde pública a quantidade de ratos e baratas no mercado público de Vitória. Solicitamos uma dedetização e desratização.;Telefone;19/09/25;Em Análise;Fundamental;Vitória de Santo Antão
[NOVO ID];Solicitação;Gostaria de solicitar o controle de pragas no mercado público de Vitória de Santo Antão. O local está com uma infestação muito grande de baratas e ratos.;Telefone;19/09/25;Em Análise;Fundamental;Vitória de Santo Antão
[NOVO ID];Solicitação;A situação no mercado público de Vitória está insuportável por causa dos ratos e baratas. Precisamos de uma desratização e dedetização imediatamente.;Telefone;19/09/25;Em Análise;Fundamental;Vitória de Santo Antão
[NOVO ID];Solicitação;Peço que venham dedetizar e desratizar o mercado público de Vitória. A infestação de baratas e ratos está fora de controle.;Telefone;19/09/25;Em Análise;Fundamental;Vitória de Santo Antão
[NOVO ID];Denúncia;A iluminação pública na Rua da Moeda, em Olinda, é extremamente precária. Vários postes estão com as luzes queimadas há semanas, o que tem aumentado a sensação de insegurança e a ocorrência de assaltos na área.;Formulário Online;22/09/25;Respondida;Superior;Olinda
[NOVO ID];Denúncia;A Rua da Moeda, em Olinda, está perigosa por falta de iluminação. Com vários postes apagados há semanas, os assaltos e a sensação de insegurança aumentaram muito.;Formulário Online;22/09/25;Respondida;Superior;Olinda
[NOVO ID];Denúncia;É urgente o conserto da iluminação na Rua da Moeda, em Olinda. A rua está às escuras com postes queimados, o que tem facilitado a ação de assaltantes e deixado os moradores inseguros.;Formulário Online;22/09/25;Respondida;Superior;Olinda
[NOVO ID];Denúncia;Venho denunciar a condição precária da iluminação pública na Rua da Moeda, Olinda. A ausência de luz em diversos postes há semanas tem resultado em um aumento perceptível da insegurança e dos índices de assalto.;Formulário Online;22/09/25;Respondida;Superior;Olinda
[NOVO ID];Denúncia;Denúncia sobre a falta de luz na Rua da Moeda em Olinda. Vários postes estão queimados há semanas, causando insegurança e assaltos na região.;Formulário Online;22/09/25;Respondida;Superior;Olinda
[NOVO ID];Denúncia;A iluminação na Rua da Moeda (Olinda) foi abandonada. Postes com luzes queimadas há semanas transformaram a área em um local inseguro, com assaltos se tornando mais frequentes.;Formulário Online;22/09/25;Respondida;Superior;Olinda
[NOVO ID];Solicitação;Preciso da segunda via do meu carnê de IPTU referente ao ano de 2025, pois não recebi o original em minha residência em Camaragibe.;Formulário Online;22/09/25;Respondida;Técnico;Camaragibe
[NOVO ID];Solicitação;O carnê do IPTU de 2025 não chegou na minha casa em Camaragibe. Como faço para emitir a segunda via?;Formulário Online;22/09/25;Respondida;Técnico;Camaragibe
[NOVO ID];Solicitação;Solicito a emissão da segunda via do boleto do IPTU de 2025. O carnê original não foi entregue no meu endereço em Camaragibe.;Formulário Online;22/09/25;Respondida;Técnico;Camaragibe
[NOVO ID];Solicitação;Gostaria de obter a segunda via do meu IPTU de 2025, pois o carnê não foi recebido na minha residência em Camaragibe.;Formulário Online;22/09/25;Respondida;Técnico;Camaragibe
[NOVO ID];Solicitação;Meu carnê do IPTU 2025 não foi entregue. Preciso de uma segunda via para o meu imóvel em Camaragibe.;Formulário Online;22/09/25;Respondida;Técnico;Camaragibe
[NOVO ID];Solicitação;Venho requerer a segunda via do Imposto Predial e Territorial Urbano (IPTU) de 2025, visto que o carnê original não chegou em meu domicílio em Camaragibe.;Formulário Online;22/09/25;Respondida;Técnico;Camaragibe
[NOVO ID];Pedido de Acesso à Informação (LAI);Solicito os dados anuais de arrecadação e inadimplência do IPTU em Camaragibe, referentes ao período de 2020 a 2024.;E-mail;23/09/25;Pendente;Técnico;Camaragibe
[NOVO ID];Pedido de Acesso à Informação (LAI);Gostaria de saber o total arrecadado com IPTU e o valor da inadimplência em Camaragibe, ano a ano, de 2020 a 2024.;E-mail;23/09/25;Pendente;Técnico;Camaragibe
[NOVO ID];Pedido de Acesso à Informação (LAI);Nos termos da LAI, requeiro os dados consolidados anuais sobre a arrecadação e a inadimplência do IPTU no município de Camaragibe, para o período compreendido entre 2020 e 2024.;E-mail;23/09/25;Pendente;Técnico;Camaragibe
[NOVO ID];Pedido de Acesso à Informação (LAI);Peço o envio dos relatórios anuais de arrecadação e de inadimplência do Imposto Predial e Territorial Urbano (IPTU) de Camaragibe, cobrindo o período de 2020 a 2024.;E-mail;23/09/25;Pendente;Técnico;Camaragibe
[NOVO ID];Pedido de Acesso à Informação (LAI);Qual foi a arrecadação anual do IPTU em Camaragibe entre 2020 e 2024? E qual foi o percentual de inadimplência em cada um desses anos? Solicito esses dados via LAI.;E-mail;23/09/25;Pendente;Técnico;Camaragibe
[NOVO ID];Pedido de Acesso à Informação (LAI);Com base na Lei de Acesso à Informação, solicito os números anuais de arrecadação e inadimplência do IPTU em Camaragibe para os exercícios de 2020, 2021, 2022, 2023 e 2024.;E-mail;23/09/25;Pendente;Técnico;Camaragibe
[NOVO ID];Solicitação;Solicito a instalação de um abrigo de ônibus com cobertura no ponto localizado na BR-101, na entrada do bairro de Caetés I, em Abreu e Lima.;Presencial;24/09/25;Pendente;Médio;Abreu e Lima
[NOVO ID];Solicitação;Peço que coloquem uma parada de ônibus coberta na BR-101, na entrada de Caetés I, em Abreu e Lima. A gente fica no sol e na chuva esperando.;Presencial;24/09/25;Pendente;Médio;Abreu e Lima
[NOVO ID];Solicitação;Gostaria de solicitar a construção de um abrigo para passageiros no ponto de ônibus da BR-101, no acesso a Caetés I. É desumano esperar o transporte sem nenhuma proteção.;Presencial;24/09/25;Pendente;Médio;Abreu e Lima
[NOVO ID];Solicitação;É necessária a instalação de um abrigo coberto no ponto de ônibus localizado na entrada de Caetés I, na BR-101, para proteger os usuários das condições climáticas.;Presencial;24/09/25;Pendente;Médio;Abreu e Lima
[NOVO ID];Solicitação;Venho requerer a implantação de um abrigo com cobertura no ponto de ônibus da BR-101, na entrada do bairro de Caetés I, em Abreu e Lima.;Presencial;24/09/25;Pendente;Médio;Abreu e Lima
[NOVO ID];Solicitação;Os passageiros que utilizam o ponto de ônibus da BR-101, na entrada de Caetés I, precisam de um abrigo com cobertura. Solicitamos a instalação.;Presencial;24/09/25;Pendente;Médio;Abreu e Lima
[NOVO ID];Denúncia;Denuncio suspeita de superfaturamento na obra de reforma da praça central de Caruaru. O valor contratado parece desproporcional ao serviço executado e os materiais utilizados são de baixa qualidade.;Carta;25/09/25;Em Análise;Pós-graduação;Caruaru
[NOVO ID];Denúncia;Quero denunciar um possível esquema de sobrepreço na reforma da praça principal de Caruaru. Os materiais são de péssima qualidade e o custo total da obra parece inflado.;Carta;25/09/25;Em Análise;Pós-graduação;Caruaru
[NOVO ID];Denúncia;Gostaria de registrar uma denúncia referente à obra na praça central de Caruaru por suspeita de corrupção. O valor pago é muito alto para a reforma que foi feita, especialmente considerando a baixa qualidade do material empregado.;Carta;25/09/25;Em Análise;Pós-graduação;Caruaru
[NOVO ID];Denúncia;O custo da reforma da praça de Caruaru não condiz com o resultado final. O serviço é simples e os materiais de qualidade inferior, o que levanta sérias suspeitas de superfaturamento no contrato.;Carta;25/09/25;Em Análise;Pós-graduação;Caruaru
[NOVO ID];Denúncia;A qualidade do material usado na reforma da praça central de Caruaru é visivelmente ruim, o que não justifica o alto valor contratado para a obra. Acredito que o orçamento foi superfaturado.;Carta;25/09/25;Em Análise;Pós-graduação;Caruaru
[NOVO ID];Denúncia;Há fortes indícios de sobrepreço na obra da praça de Caruaru. O serviço executado e os materiais de segunda linha não valem o que foi pago pela prefeitura.;Carta;25/09/25;Em Análise;Pós-graduação;Caruaru
[NOVO ID];Pedido de Acesso à Informação (LAI);Peço o efetivo atual da Guarda Municipal de Abreu e Lima e a sua distribuição por postos de serviço ou bairros da cidade.;Formulário Online;25/09/25;Respondida;Médio;Abreu e Lima
[NOVO ID];Pedido de Acesso à Informação (LAI);Quantos guardas municipais Abreu e Lima tem atualmente? Solicito também a informação de como eles estão distribuídos pelos bairros da cidade.;Formulário Online;25/09/25;Respondida;Médio;Abreu e Lima
[NOVO ID];Pedido de Acesso à Informação (LAI);Nos termos da LAI, requeiro o número total do contingente da Guarda Municipal de Abreu e Lima, bem como a sua alocação por postos de serviço ou bairros.;Formulário Online;25/09/25;Respondida;Médio;Abreu e Lima
[NOVO ID];Pedido de Acesso à Informação (LAI);Gostaria de saber o efetivo da Guarda Municipal de Abreu e Lima e a sua distribuição pela cidade. Peço essa informação com base na Lei de Acesso à Informação.;Formulário Online;25/09/25;Respondida;Médio;Abreu e Lima
[NOVO ID];Pedido de Acesso à Informação (LAI);Para conhecimento público, solicito a informação sobre o número de guardas municipais em Abreu e Lima e onde eles estão lotados na cidade (bairros/postos).;Formulário Online;25/09/25;Respondida;Médio;Abreu e Lima
[NOVO ID];Pedido de Acesso à Informação (LAI);Peço, via LAI, o número de guardas municipais de Abreu e Lima e um relatório da sua distribuição pelos postos de serviço e bairros do município.;Formulário Online;25/09/25;Respondida;Médio;Abreu e Lima
[NOVO ID];Solicitação;Gostaria de agendar a coleta de lixo volumoso (um sofá e um guarda-roupa velhos) na minha casa, no bairro de Cruz de Rebouças, em Igarassu.;Telefone;26/09/25;Em Análise;Fundamental;Igarassu
[NOVO ID];Solicitação;Quero agendar para buscarem um sofá e um guarda-roupa velhos na minha casa. Moro em Cruz de Rebouças, Igarassu.;Telefone;26/09/25;Em Análise;Fundamental;Igarassu
[NOVO ID];Solicitação;Preciso me desfazer de um sofá e um guarda-roupa. Como faço para agendar a coleta de lixo volumoso em Cruz de Rebouças?;Telefone;26/09/25;Em Análise;Fundamental;Igarassu
[NOVO ID];Solicitação;Estou ligando para marcar a coleta de um sofá e um guarda-roupa velhos na minha residência em Cruz de Rebouças, Igarassu.;Telefone;26/09/25;Em Análise;Fundamental;Igarassu
[NOVO ID];Solicitação;Como funciona o serviço de coleta de móveis velhos? Tenho um sofá e um guarda-roupa para descarte em Cruz de Rebouças.;Telefone;26/09/25;Em Análise;Fundamental;Igarassu
[NOVO ID];Solicitação;Gostaria de solicitar o recolhimento de um sofá e um guarda-roupa antigos em meu endereço, no bairro de Cruz de Rebouças, em Igarassu.;Telefone;26/09/25;Em Análise;Fundamental;Igarassu
[NOVO ID];Denúncia;A linha de ônibus 910 - Piedade/TI Rio Doce apresenta atrasos diários e opera com uma frota superlotada, especialmente nos horários de pico. É desumano o tratamento dado aos passageiros que pagam caro pela passagem.;E-mail;29/09/25;Pendente;Médio;Jaboatão dos Guararapes
[NOVO ID];Denúncia;O ônibus da linha 910 (Piedade/TI Rio Doce) está sempre atrasado e insuportavelmente cheio nos horários de pico. É um descaso total com quem paga a passagem.;E-mail;29/09/25;Pendente;Médio;Jaboatão dos Guararapes
[NOVO ID];Denúncia;Quero reclamar da linha 910 Piedade/TI Rio Doce. Atrasos são diários e a superlotação é a regra, não a exceção, principalmente no início da manhã e no fim da tarde. O serviço é péssimo.;E-mail;29/09/25;Pendente;Médio;Jaboatão dos Guararapes
[NOVO ID];Denúncia;A situação da linha 910 Piedade/TI Rio Doce é insustentável. Os passageiros sofrem com atrasos constantes e uma superlotação desumana nos horários de maior movimento.;E-mail;29/09/25;Pendente;Médio;Jaboatão dos Guararapes
[NOVO ID];Denúncia;Denuncio o serviço prestado pela linha 910 - Piedade/TI Rio Doce. A frota opera superlotada e com atrasos frequentes, especialmente nos horários de pico, tratando os passageiros de forma indigna.;E-mail;29/09/25;Pendente;Médio;Jaboatão dos Guararapes
[NOVO ID];Denúncia;Viajar na linha 910 Piedade/TI Rio Doce virou um sacrifício. Os ônibus atrasam todo dia e andam tão cheios que é perigoso. Pagamos caro por um tratamento desrespeitoso.;E-mail;29/09/25;Pendente;Médio;Jaboatão dos Guararapes
[NOVO ID];Pedido de Acesso à Informação (LAI);Solicito, via LAI, cópia do contrato de concessão ou gestão do estádio municipal de São Lourenço da Mata com a entidade atualmente responsável.;E-mail;29/09/25;Em Análise;Superior;São Lourenço da Mata
[NOVO ID];Pedido de Acesso à Informação (LAI);Pela LAI, quero uma cópia do contrato que a prefeitura tem com quem administra o estádio municipal de São Lourenço da Mata.;E-mail;29/09/25;Em Análise;Superior;São Lourenço da Mata
[NOVO ID];Pedido de Acesso à Informação (LAI);Nos termos da Lei de Acesso à Informação, requeiro o inteiro teor do instrumento contratual (seja de concessão ou gestão) que rege a administração do estádio municipal de São Lourenço da Mata pela atual entidade gestora.;E-mail;29/09/25;Em Análise;Superior;São Lourenço da Mata
[NOVO ID];Pedido de Acesso à Informação (LAI);Gostaria de ter acesso, via LAI, ao contrato que define a responsabilidade da atual gestora pelo estádio municipal de São Lourenço da Mata, seja ele de concessão ou outro tipo.;E-mail;29/09/25;Em Análise;Superior;São Lourenço da Mata
[NOVO ID];Pedido de Acesso à Informação (LAI);Com base na LAI, solicito cópia do acordo de concessão ou gestão vigente para o estádio municipal de São Lourenço da Mata, firmado com a entidade que o administra atualmente.;E-mail;29/09/25;Em Análise;Superior;São Lourenço da Mata
[NOVO ID];Pedido de Acesso à Informação (LAI);Para fins de transparência, e com base na LAI, peço cópia do contrato (de concessão ou gestão) que a prefeitura de São Lourenço da Mata tem com a empresa/entidade que hoje administra o estádio municipal.;E-mail;29/09/25;Em Análise;Superior;São Lourenço da Mata
[NOVO ID];Solicitação;Solicito, via LAI, o inteiro teor do processo administrativo que resultou na publicação do decreto municipal nº 5.123/2025 em São Lourenço da Mata.;Formulário Online;29/09/25;Arquivada;Pós-graduação;São Lourenço da Mata
[NOVO ID];Solicitação;Pela Lei de Acesso à Informação, quero acesso à íntegra do processo administrativo que originou o decreto municipal nº 5.123/2025 de São Lourenço da Mata.;Formulário Online;29/09/25;Arquivada;Pós-graduação;São Lourenço da Mata
[NOVO ID];Solicitação;Gostaria de ter acesso ao processo administrativo completo que levou à publicação do decreto nº 5.123/2025 em São Lourenço da Mata, com base na LAI.;Formulário Online;29/09/25;Arquivada;Pós-graduação;São Lourenço da Mata
[NOVO ID];Solicitação;Com base na LAI, requeiro cópia completa do processo administrativo referente ao decreto municipal nº 5.123/2025 de São Lourenço da Mata.;Formulário Online;29/09/25;Arquivada;Pós-graduação;São Lourenço da Mata
